id,loc,lat,lng,time,zone
793,College Academic Building,40.71918331,-73.9890146,-240,Wed Apr 04 02:00:21 +0000 2012
185,Bar,40.96535583,-74.06285508,-240,Wed Apr 04 02:00:23 +0000 2012
571,General Travel,40.81187809,-73.90872122,-240,Wed Apr 04 02:01:43 +0000 2012
534,Dessert Shop,40.74486993,-73.97874731,-240,Wed Apr 04 02:01:49 +0000 2012
318,Bar,40.72834571,-73.99944775,-240,Wed Apr 04 02:02:10 +0000 2012
17,Bridge,40.7058882,-73.99000168,-240,Wed Apr 04 02:03:26 +0000 2012
238,Home (private),40.67175647,-73.91834636,-240,Wed Apr 04 02:04:47 +0000 2012
990,Hotel,40.75850534,-73.98914337,540,Wed Apr 04 02:05:41 +0000 2012
139,Food & Drink Shop,40.76450261,-73.97408009,-240,Wed Apr 04 02:05:42 +0000 2012
882,Bar,40.74761867,-73.98646074,-240,Wed Apr 04 02:05:58 +0000 2012
565,Bar,40.77867,-73.948125,-240,Wed Apr 04 02:06:00 +0000 2012
882,Music Venue,40.75672723,-73.9667289,-240,Wed Apr 04 02:06:35 +0000 2012
565,Laundry Service,40.77879474,-73.94823432,-240,Wed Apr 04 02:06:53 +0000 2012
882,Bar,40.76516894,-73.9832747,-240,Wed Apr 04 02:07:07 +0000 2012
882,Bar,40.75789135,-73.92001066,-240,Wed Apr 04 02:07:54 +0000 2012
1060,Home (private),40.88729679,-73.9065883,-240,Wed Apr 04 02:09:05 +0000 2012
448,American Restaurant,40.76536396,-73.97578597,-240,Wed Apr 04 02:09:43 +0000 2012
105,Community College,40.9510571,-74.08986568,-240,Wed Apr 04 02:11:53 +0000 2012
105,Community College,40.9510571,-74.08986568,-240,Wed Apr 04 02:11:53 +0000 2012
105,College Academic Building,40.9502954,-74.08720493,-240,Wed Apr 04 02:12:03 +0000 2012
496,Bar,40.78854668,-73.97696813,-240,Wed Apr 04 02:12:25 +0000 2012
882,Bar,40.72453441,-73.99054689,-240,Wed Apr 04 02:12:31 +0000 2012
570,Performing Arts Venue,40.72259324,-74.00079633,-240,Wed Apr 04 02:12:42 +0000 2012
287,Train Station,40.73412061,-74.16445255,-240,Wed Apr 04 02:12:48 +0000 2012
81,Subway,40.78577312,-73.95099163,-240,Wed Apr 04 02:13:12 +0000 2012
287,Train Station,40.73420076,-74.16483829,-240,Wed Apr 04 02:13:23 +0000 2012
495,Residential Building (Apartment / Condo),40.78158643,-74.03603391,-240,Wed Apr 04 02:14:02 +0000 2012
704,Drugstore / Pharmacy,40.73220392,-74.06293539,-240,Wed Apr 04 02:15:10 +0000 2012
854,Home (private),40.59770413,-74.16509908,-240,Wed Apr 04 02:15:23 +0000 2012
470,BBQ Joint,40.74296501,-73.97416158,-240,Wed Apr 04 02:16:45 +0000 2012
470,BBQ Joint,40.71490463,-74.00597249,-240,Wed Apr 04 02:17:04 +0000 2012
742,Home (private),40.70477381,-73.94186034,-240,Wed Apr 04 02:17:38 +0000 2012
470,BBQ Joint,40.72535455,-73.99751956,-240,Wed Apr 04 02:17:40 +0000 2012
470,BBQ Joint,40.76062396,-73.98530719,-240,Wed Apr 04 02:18:00 +0000 2012
470,BBQ Joint,40.73287357,-73.99759416,-240,Wed Apr 04 02:18:21 +0000 2012
704,Train Station,40.73226701,-74.06304359,-240,Wed Apr 04 02:18:39 +0000 2012
272,Road,40.74211979,-73.82529259,-240,Wed Apr 04 02:19:14 +0000 2012
470,General Entertainment,40.76378752,-73.99750113,-240,Wed Apr 04 02:19:26 +0000 2012
990,Hotel,40.75850534,-73.98914337,540,Wed Apr 04 02:19:39 +0000 2012
470,BBQ Joint,40.74120936,-73.98768425,-240,Wed Apr 04 02:20:09 +0000 2012
742,Home (private),40.70477381,-73.94186034,-240,Wed Apr 04 02:20:52 +0000 2012
752,College Academic Building,40.86035289,-74.19816256,-240,Wed Apr 04 02:21:02 +0000 2012
1059,Bar,40.721613,-73.95814222,-240,Wed Apr 04 02:21:54 +0000 2012
505,Building,40.83784887,-73.94397566,-240,Wed Apr 04 02:23:13 +0000 2012
981,General Entertainment,40.737271,-73.996622,-240,Wed Apr 04 02:23:25 +0000 2012
704,Train Station,40.73929092,-74.15574074,-240,Wed Apr 04 02:24:42 +0000 2012
354,Laundry Service,40.70706694,-73.95194304,-240,Wed Apr 04 02:25:03 +0000 2012
354,Drugstore / Pharmacy,40.70701805,-73.95018657,-240,Wed Apr 04 02:25:31 +0000 2012
354,Hotel,40.7107667,-73.95655,-240,Wed Apr 04 02:26:02 +0000 2012
354,Office,40.7095643,-73.7980628,-240,Wed Apr 04 02:26:25 +0000 2012
995,Home (private),40.7421943,-73.78896895,-240,Wed Apr 04 02:27:02 +0000 2012
404,General Travel,40.7356878,-73.81273681,-240,Wed Apr 04 02:27:43 +0000 2012
649,Mexican Restaurant,40.721215,-73.987393,-240,Wed Apr 04 02:27:59 +0000 2012
620,Outdoors & Recreation,40.85064963,-73.89570515,-240,Wed Apr 04 02:28:02 +0000 2012
535,Chinese Restaurant,40.71446356,-73.99882798,-240,Wed Apr 04 02:29:46 +0000 2012
10,Vegetarian / Vegan Restaurant,40.7149522,-73.99824837,-240,Wed Apr 04 02:30:04 +0000 2012
10,Café,40.7302115,-74.00029133,-240,Wed Apr 04 02:30:22 +0000 2012
704,Train Station,40.73420076,-74.16483829,-240,Wed Apr 04 02:31:19 +0000 2012
246,Food & Drink Shop,40.75976949,-73.96155742,-240,Wed Apr 04 02:31:54 +0000 2012
498,Deli / Bodega,40.62834894,-74.0058692,-240,Wed Apr 04 02:31:55 +0000 2012
246,Drugstore / Pharmacy,40.75887312,-73.9626652,-240,Wed Apr 04 02:32:14 +0000 2012
343,Airport,40.64508936,-73.78452301,-240,Wed Apr 04 02:32:25 +0000 2012
246,River,40.73560499,-73.97196337,-240,Wed Apr 04 02:32:50 +0000 2012
698,Museum,40.64409907,-74.09980183,-240,Wed Apr 04 02:41:11 +0000 2012
216,Department Store,40.73215319,-74.03588891,-240,Wed Apr 04 02:41:11 +0000 2012
363,Sorority House,40.710985,-73.948307,-240,Wed Apr 04 02:42:14 +0000 2012
136,Coffee Shop,40.73340972,-74.00285648,-240,Wed Apr 04 02:44:00 +0000 2012
969,Other Great Outdoors,40.75625175,-73.97174527,-240,Wed Apr 04 02:44:53 +0000 2012
529,Home (private),40.8360806,-73.82426211,-240,Wed Apr 04 02:49:26 +0000 2012
519,Home (private),40.7312265,-73.98887973,-240,Wed Apr 04 02:51:36 +0000 2012
145,Home (private),40.80356164,-73.94186034,-240,Wed Apr 04 02:52:55 +0000 2012
73,Residential Building (Apartment / Condo),40.82462308,-73.94134658,-240,Wed Apr 04 02:56:03 +0000 2012
17,Comedy Club,40.74043669,-73.98490545,-240,Wed Apr 04 02:58:46 +0000 2012
632,College Academic Building,40.80918185,-73.96172961,-240,Wed Apr 04 03:00:08 +0000 2012
632,College Academic Building,40.80918185,-73.96172961,-240,Wed Apr 04 03:00:08 +0000 2012
449,Other Great Outdoors,40.6768514,-73.95570849,-240,Wed Apr 04 03:03:08 +0000 2012
531,Home (private),40.93508142,-73.96537147,-240,Wed Apr 04 03:03:41 +0000 2012
185,Music Venue,40.96532194,-74.06280345,-240,Wed Apr 04 03:07:44 +0000 2012
868,Breakfast Spot,40.72615563,-73.98364285,-240,Wed Apr 04 03:08:30 +0000 2012
267,Home (private),40.86085804,-73.85954899,-240,Wed Apr 04 03:09:25 +0000 2012
267,Neighborhood,40.86280336,-73.84731889,-240,Wed Apr 04 03:09:34 +0000 2012
267,Neighborhood,40.86616247,-73.86088014,-240,Wed Apr 04 03:09:43 +0000 2012
531,Home (private),40.93508142,-73.96537147,-240,Wed Apr 04 03:12:25 +0000 2012
531,Home (private),40.93508142,-73.96537147,-240,Wed Apr 04 03:13:25 +0000 2012
531,Home (private),40.93508142,-73.96537147,-240,Wed Apr 04 03:13:25 +0000 2012
531,Home (private),40.93508142,-73.96537147,-240,Wed Apr 04 03:15:56 +0000 2012
317,American Restaurant,40.75688403,-73.98656309,-240,Wed Apr 04 03:16:15 +0000 2012
990,Hotel,40.74954093,-73.97773325,540,Wed Apr 04 03:17:52 +0000 2012
802,American Restaurant,40.58414369,-73.93951539,-240,Wed Apr 04 03:18:07 +0000 2012
191,Building,40.72688322,-73.99640624,-240,Wed Apr 04 03:18:58 +0000 2012
895,Playground,40.9177621,-73.77304649,-240,Wed Apr 04 03:20:55 +0000 2012
798,Bus Station,40.876974,-73.90691843,-240,Wed Apr 04 03:21:08 +0000 2012
895,Park,40.91788114,-73.77322459,-240,Wed Apr 04 03:21:12 +0000 2012
882,Other Great Outdoors,40.720771,-73.833784,-240,Wed Apr 04 03:21:26 +0000 2012
882,Other Great Outdoors,40.67790418,-73.78587484,-240,Wed Apr 04 03:21:45 +0000 2012
882,Harbor / Marina,40.76058372,-74.00290813,-240,Wed Apr 04 03:22:23 +0000 2012
882,Beach,40.78430372,-73.97968281,-240,Wed Apr 04 03:23:03 +0000 2012
882,Beach,40.78974374,-73.96765872,-240,Wed Apr 04 03:23:29 +0000 2012
65,Burger Joint,40.7385593,-74.03072834,-240,Wed Apr 04 03:23:40 +0000 2012
733,Home (private),40.76087145,-73.98887973,-240,Wed Apr 04 03:27:42 +0000 2012
291,Stadium,40.75044987,-73.99221104,-240,Wed Apr 04 03:28:09 +0000 2012
404,Athletic & Sport,40.74330555,-73.81196134,-240,Wed Apr 04 03:28:26 +0000 2012
296,Bar,40.75608725,-73.96758984,-240,Wed Apr 04 03:28:41 +0000 2012
121,Bridge,40.70944868,-73.99181519,-240,Wed Apr 04 03:32:07 +0000 2012
448,Drugstore / Pharmacy,40.75616479,-73.99060249,-240,Wed Apr 04 03:33:14 +0000 2012
990,Building,40.8309567,-73.884723,540,Wed Apr 04 03:33:35 +0000 2012
281,Home (private),40.78078734,-74.12986841,-240,Wed Apr 04 03:33:57 +0000 2012
728,Bar,40.74017876,-74.00560523,-240,Wed Apr 04 03:34:14 +0000 2012
448,Bus Station,40.75678717,-73.99014517,-240,Wed Apr 04 03:36:46 +0000 2012
448,Bus Station,40.75690345,-73.99091992,-240,Wed Apr 04 03:37:55 +0000 2012
1070,Neighborhood,40.69484243,-73.99427176,-240,Wed Apr 04 03:40:19 +0000 2012
1070,College Academic Building,40.69772074,-73.99302035,-240,Wed Apr 04 03:40:28 +0000 2012
637,Bar,40.67682903,-73.96343804,-240,Wed Apr 04 03:42:27 +0000 2012
660,Casino,40.723827,-73.989085,-240,Wed Apr 04 03:42:47 +0000 2012
623,Bar,40.72517114,-73.98317224,-240,Wed Apr 04 03:46:07 +0000 2012
448,Bus Station,40.76975455,-74.02395597,-240,Wed Apr 04 03:46:25 +0000 2012
498,Road,40.58475655,-73.9503479,-240,Wed Apr 04 03:46:34 +0000 2012
448,Bus Station,40.77211001,-74.02176408,-240,Wed Apr 04 03:47:36 +0000 2012
185,Park,40.96541698,-74.06291968,-240,Wed Apr 04 03:48:10 +0000 2012
1033,Home (private),40.79216876,-74.00063278,-240,Wed Apr 04 03:48:14 +0000 2012
584,Airport,40.670769,-74.18085153,-240,Wed Apr 04 03:50:28 +0000 2012
584,Parking,40.67274111,-74.18081713,-240,Wed Apr 04 03:50:40 +0000 2012
871,Neighborhood,40.77352188,-73.9567852,-240,Wed Apr 04 03:51:00 +0000 2012
287,Home (private),40.77582899,-74.23554036,-240,Wed Apr 04 03:51:47 +0000 2012
44,Medical Center,40.78514256,-74.17647257,-240,Wed Apr 04 03:53:26 +0000 2012
952,Home (private),40.77688363,-73.82426211,-240,Wed Apr 04 03:54:52 +0000 2012
320,Office,40.70605794,-74.00592084,-240,Wed Apr 04 03:55:16 +0000 2012
1013,Malaysian Restaurant,40.71920938,-73.99687108,-240,Wed Apr 04 03:56:54 +0000 2012
996,Home (private),40.83676329,-74.17684116,-240,Wed Apr 04 03:59:22 +0000 2012
837,Bank,40.63535795,-74.00508877,-240,Wed Apr 04 04:00:00 +0000 2012
837,Bar,40.63357692,-74.00645452,-240,Wed Apr 04 04:03:31 +0000 2012
458,Italian Restaurant,40.67310342,-73.96270752,-240,Wed Apr 04 04:04:10 +0000 2012
943,Food Truck,40.713437,-74.01143954,-240,Wed Apr 04 04:04:29 +0000 2012
404,Home (private),40.73569746,-73.81249842,-240,Wed Apr 04 04:05:09 +0000 2012
121,Subway,40.60790819,-74.00176042,-240,Wed Apr 04 04:06:30 +0000 2012
121,Electronics Store,40.60557147,-73.99976912,-240,Wed Apr 04 04:06:48 +0000 2012
34,Diner,40.77062934,-73.91698122,-240,Wed Apr 04 04:07:33 +0000 2012
318,Bar,40.72789008,-73.99897144,-240,Wed Apr 04 04:08:37 +0000 2012
65,Home (private),40.76597116,-74.16509908,-240,Wed Apr 04 04:08:40 +0000 2012
105,Home (private),40.92039063,-74.00063278,-240,Wed Apr 04 04:10:02 +0000 2012
248,Airport,40.773839,-73.87122,-240,Wed Apr 04 04:11:34 +0000 2012
403,Bus Station,40.7572213,-73.99154663,-240,Wed Apr 04 04:11:53 +0000 2012
706,Movie Theater,40.70266876,-73.80023139,-240,Wed Apr 04 04:12:13 +0000 2012
706,Government Building,40.70303448,-73.80135157,-240,Wed Apr 04 04:12:42 +0000 2012
706,Department Store,40.70423611,-73.79380892,-240,Wed Apr 04 04:13:44 +0000 2012
706,Bakery,40.70439311,-73.79307359,-240,Wed Apr 04 04:14:07 +0000 2012
706,Fried Chicken Joint,40.70239646,-73.79117783,-240,Wed Apr 04 04:15:27 +0000 2012
947,Home (private),40.67343128,-73.93010371,-240,Wed Apr 04 04:17:39 +0000 2012
458,Residential Building (Apartment / Condo),40.6956097,-73.97259943,-240,Wed Apr 04 04:18:30 +0000 2012
185,Road,40.96535005,-74.06280287,-240,Wed Apr 04 04:18:40 +0000 2012
882,Other Great Outdoors,40.77043434,-73.80838394,-240,Wed Apr 04 04:19:42 +0000 2012
882,Other Great Outdoors,40.75938302,-73.7587738,-240,Wed Apr 04 04:20:24 +0000 2012
629,Bar,40.744962,-73.984296,-240,Wed Apr 04 04:21:08 +0000 2012
281,Gas Station / Garage,40.74553378,-74.16464567,-240,Wed Apr 04 04:21:26 +0000 2012
882,Other Great Outdoors,40.94020292,-74.12499098,-240,Wed Apr 04 04:21:38 +0000 2012
990,Hotel,40.75850534,-73.98914337,540,Wed Apr 04 04:21:42 +0000 2012
868,Bar,40.7192381,-73.9855884,-240,Wed Apr 04 04:23:42 +0000 2012
768,Fast Food Restaurant,40.73995528,-74.03021594,-240,Wed Apr 04 04:25:02 +0000 2012
1032,Residential Building (Apartment / Condo),40.875788,-74.065925,-240,Wed Apr 04 04:25:25 +0000 2012
649,Bar,40.7192381,-73.9855884,-240,Wed Apr 04 04:25:43 +0000 2012
706,BBQ Joint,40.68083,-73.76331,-240,Wed Apr 04 04:26:25 +0000 2012
706,Pizza Place,40.679172,-73.759354,-240,Wed Apr 04 04:27:22 +0000 2012
839,Bar,40.81388152,-73.94479036,-240,Wed Apr 04 04:27:46 +0000 2012
706,Food & Drink Shop,40.67917348,-73.75508308,-240,Wed Apr 04 04:27:48 +0000 2012
706,Drugstore / Pharmacy,40.67912093,-73.74992033,-240,Wed Apr 04 04:29:45 +0000 2012
540,Home (private),40.61848447,-73.75366953,-240,Wed Apr 04 04:29:49 +0000 2012
480,Other Great Outdoors,40.69206707,-73.73460676,-240,Wed Apr 04 04:30:39 +0000 2012
69,Home (private),40.71616168,-73.88307006,-240,Wed Apr 04 04:30:56 +0000 2012
540,Home (private),40.61848447,-73.75366953,-240,Wed Apr 04 04:33:12 +0000 2012
540,Home (private),40.61848447,-73.75366953,-240,Wed Apr 04 04:33:45 +0000 2012
787,Home (private),40.62896454,-73.96537147,-240,Wed Apr 04 04:34:43 +0000 2012
706,School,40.67495826,-73.73607208,-240,Wed Apr 04 04:34:49 +0000 2012
706,Tattoo Parlor,40.67457911,-73.736631,-240,Wed Apr 04 04:35:22 +0000 2012
540,Home (private),40.61848447,-73.75366953,-240,Wed Apr 04 04:35:55 +0000 2012
403,Home (private),40.76586902,-74.02413672,-240,Wed Apr 04 04:37:02 +0000 2012
230,Bar,40.72789008,-73.99897144,-240,Wed Apr 04 04:38:21 +0000 2012
445,Subway,40.69147465,-73.98738384,-240,Wed Apr 04 04:40:33 +0000 2012
335,Spanish Restaurant,40.847687,-73.93797,-240,Wed Apr 04 04:40:35 +0000 2012
493,Home (private),40.86590418,-73.89482953,-240,Wed Apr 04 04:45:07 +0000 2012
768,Mexican Restaurant,40.7694624,-74.04381387,-240,Wed Apr 04 04:46:00 +0000 2012
768,Mexican Restaurant,40.7694624,-74.04381387,-240,Wed Apr 04 04:46:31 +0000 2012
108,Home (private),40.7114548,-73.98887973,-240,Wed Apr 04 04:47:03 +0000 2012
943,Train Station,40.73226701,-74.06304359,-240,Wed Apr 04 04:48:02 +0000 2012
70,Subway,40.67692779,-73.89869928,-240,Wed Apr 04 04:48:16 +0000 2012
943,Home (private),40.73132217,-74.05938719,-240,Wed Apr 04 04:50:39 +0000 2012
293,Neighborhood,40.6501689,-73.94957542,-240,Wed Apr 04 04:53:06 +0000 2012
293,Other Great Outdoors,40.71430985,-73.94939443,-240,Wed Apr 04 04:53:36 +0000 2012
413,BBQ Joint,40.728308,-73.984781,-240,Wed Apr 04 04:58:06 +0000 2012
17,Road,40.7316703,-74.03958542,-240,Wed Apr 04 05:01:36 +0000 2012
470,BBQ Joint,40.81151906,-73.95027267,-240,Wed Apr 04 05:02:33 +0000 2012
439,Home (private),40.79012656,-73.8477874,-240,Wed Apr 04 05:03:31 +0000 2012
470,BBQ Joint,40.71565155,-74.00713166,-240,Wed Apr 04 05:03:47 +0000 2012
34,Home (private),40.76723746,-73.89482953,-240,Wed Apr 04 05:04:35 +0000 2012
839,Bank,40.8107437,-73.9521382,-240,Wed Apr 04 05:04:42 +0000 2012
225,Home (private),40.77519536,-73.81249842,-240,Wed Apr 04 05:06:51 +0000 2012
225,Other Great Outdoors,40.77943655,-73.80902767,-240,Wed Apr 04 05:07:05 +0000 2012
225,Moving Target,40.775682,-73.810959,-240,Wed Apr 04 05:07:27 +0000 2012
293,Bus Station,40.70416775,-73.948189,-240,Wed Apr 04 05:08:28 +0000 2012
768,Road,40.76159667,-74.04429007,-240,Wed Apr 04 05:08:39 +0000 2012
248,Bar,40.68193081,-73.94995123,-240,Wed Apr 04 05:09:52 +0000 2012
768,Road,40.76165063,-74.04438427,-240,Wed Apr 04 05:10:37 +0000 2012
894,Home (private),40.6618636,-73.91834636,-240,Wed Apr 04 05:11:16 +0000 2012
768,Coffee Shop,40.75876269,-74.04428433,-240,Wed Apr 04 05:11:34 +0000 2012
802,Home (private),40.61416155,-74.00063278,-240,Wed Apr 04 05:12:20 +0000 2012
120,Subway,40.6352385,-73.96287918,-240,Wed Apr 04 05:12:58 +0000 2012
120,Plaza,40.63578842,-73.96276851,-240,Wed Apr 04 05:13:19 +0000 2012
678,Home (private),40.84817643,-74.04763776,-240,Wed Apr 04 05:13:27 +0000 2012
120,Home (private),40.63719415,-73.95361626,-240,Wed Apr 04 05:14:04 +0000 2012
839,Bank,40.8107437,-73.9521382,-240,Wed Apr 04 05:14:29 +0000 2012
983,Food & Drink Shop,40.70592212,-74.00962212,-240,Wed Apr 04 05:15:15 +0000 2012
227,Office,40.84011376,-74.13597286,-240,Wed Apr 04 05:17:13 +0000 2012
516,Home (private),40.72143496,-74.05938719,-240,Wed Apr 04 05:17:18 +0000 2012
470,Food Truck,40.75795272,-73.82915497,-240,Wed Apr 04 05:18:00 +0000 2012
526,Home (private),40.73944139,-73.97712596,-240,Wed Apr 04 05:21:53 +0000 2012
882,Other Great Outdoors,40.769953,-73.955307,-240,Wed Apr 04 05:21:57 +0000 2012
882,Scenic Lookout,40.78272677,-73.94368529,-240,Wed Apr 04 05:22:27 +0000 2012
883,Subway,40.69783673,-73.92736598,-240,Wed Apr 04 05:22:35 +0000 2012
882,Other Great Outdoors,40.77371687,-73.96699905,-240,Wed Apr 04 05:22:54 +0000 2012
882,Other Great Outdoors,40.66095994,-74.04989533,-240,Wed Apr 04 05:23:46 +0000 2012
398,Bar,40.77463249,-73.81514842,-240,Wed Apr 04 05:26:05 +0000 2012
629,French Restaurant,40.73821644,-73.98784958,-240,Wed Apr 04 05:30:37 +0000 2012
983,Food & Drink Shop,40.70211111,-73.986679,-240,Wed Apr 04 05:33:28 +0000 2012
413,Bar,40.71643185,-73.96150576,-240,Wed Apr 04 05:35:05 +0000 2012
498,Home (private),40.59424065,-73.93010371,-240,Wed Apr 04 05:35:33 +0000 2012
50,Bar,40.74362157,-73.89989083,-240,Wed Apr 04 05:36:03 +0000 2012
509,Bar,40.760871,-73.990166,-240,Wed Apr 04 05:44:15 +0000 2012
470,BBQ Joint,40.75423944,-73.99941332,-240,Wed Apr 04 05:47:12 +0000 2012
645,Drugstore / Pharmacy,40.73680709,-74.03088725,-240,Wed Apr 04 05:47:35 +0000 2012
445,Subway,40.82650767,-73.95039082,-240,Wed Apr 04 05:51:03 +0000 2012
983,Food & Drink Shop,40.78033484,-73.9813644,-240,Wed Apr 04 05:57:27 +0000 2012
50,Bar,40.61479771,-74.15771117,-240,Wed Apr 04 05:58:11 +0000 2012
50,Scenic Lookout,40.6162731,-74.15890954,-240,Wed Apr 04 05:58:28 +0000 2012
882,Other Great Outdoors,40.78447336,-73.96120548,-240,Wed Apr 04 06:01:23 +0000 2012
882,Other Great Outdoors,40.67383576,-73.97026062,-240,Wed Apr 04 06:01:43 +0000 2012
882,Road,40.7632163,-73.9700349,-240,Wed Apr 04 06:02:14 +0000 2012
882,Beach,40.57334844,-73.98030281,-240,Wed Apr 04 06:03:19 +0000 2012
882,Beach,40.59430044,-73.92694342,-240,Wed Apr 04 06:03:45 +0000 2012
445,Deli / Bodega,40.82723115,-73.9456059,-240,Wed Apr 04 06:06:23 +0000 2012
445,Deli / Bodega,40.82733296,-73.9456346,-240,Wed Apr 04 06:09:19 +0000 2012
316,Home (private),40.66700011,-74.23554036,-240,Wed Apr 04 06:11:10 +0000 2012
861,Home (private),40.80713952,-74.17684116,-240,Wed Apr 04 06:12:55 +0000 2012
445,Arcade,40.82763613,-73.94684494,-240,Wed Apr 04 06:13:09 +0000 2012
983,Diner,40.87789014,-73.90588498,-240,Wed Apr 04 06:14:32 +0000 2012
445,Deli / Bodega,40.82677243,-73.9460766,-240,Wed Apr 04 06:19:41 +0000 2012
801,Deli / Bodega,40.7127777,-73.7825931,-240,Wed Apr 04 06:21:30 +0000 2012
990,Hotel,40.75215522,-73.99148807,-240,Wed Apr 04 06:25:49 +0000 2012
597,Fast Food Restaurant,40.73163092,-74.06486293,-240,Wed Apr 04 06:29:59 +0000 2012
689,Hotel,40.76224487,-73.97928718,-240,Wed Apr 04 06:30:08 +0000 2012
983,Diner,40.84000495,-73.91633411,-240,Wed Apr 04 06:31:27 +0000 2012
948,Home (private),40.72800078,-74.0358876,-240,Wed Apr 04 06:33:20 +0000 2012
768,Other Great Outdoors,40.80227785,-73.99948597,-240,Wed Apr 04 06:36:27 +0000 2012
445,Movie Theater,40.82728397,-73.94556199,-240,Wed Apr 04 06:36:39 +0000 2012
768,Parking,40.80331738,-74.00635242,-240,Wed Apr 04 06:36:48 +0000 2012
458,Deli / Bodega,40.693233,-73.971806,-240,Wed Apr 04 06:38:35 +0000 2012
238,Home (private),40.67175647,-73.91834636,-240,Wed Apr 04 06:40:19 +0000 2012
458,Gas Station / Garage,40.68377534,-73.96766446,-240,Wed Apr 04 06:41:57 +0000 2012
335,Subway,40.68059294,-73.95582882,-240,Wed Apr 04 06:42:04 +0000 2012
983,Vegetarian / Vegan Restaurant,40.77722401,-73.94946497,-240,Wed Apr 04 06:42:29 +0000 2012
184,Home (private),40.70310011,-73.93010371,-240,Wed Apr 04 06:44:21 +0000 2012
458,Coffee Shop,40.6798674,-73.96423214,-240,Wed Apr 04 06:46:18 +0000 2012
702,Home (private),40.57912418,-73.82426211,-240,Wed Apr 04 06:55:53 +0000 2012
458,Southern / Soul Food Restaurant,40.65612312,-73.91497345,-240,Wed Apr 04 06:55:57 +0000 2012
983,Vegetarian / Vegan Restaurant,40.7475513,-73.98114057,-240,Wed Apr 04 06:56:44 +0000 2012
768,Home (private),40.80204208,-74.00063278,-240,Wed Apr 04 07:00:29 +0000 2012
983,Vegetarian / Vegan Restaurant,40.78865713,-73.97767406,-240,Wed Apr 04 07:08:25 +0000 2012
881,Bar,40.79884088,-73.96306124,-240,Wed Apr 04 07:08:46 +0000 2012
682,Residential Building (Apartment / Condo),40.7722145,-73.95037025,-240,Wed Apr 04 07:09:26 +0000 2012
752,College Academic Building,40.86677098,-74.20047998,-240,Wed Apr 04 07:12:37 +0000 2012
181,Subway,40.68991272,-73.98150444,-240,Wed Apr 04 07:13:00 +0000 2012
335,Other Great Outdoors,40.66421142,-73.91474955,-240,Wed Apr 04 07:13:26 +0000 2012
335,Train Station,40.66479595,-73.92295351,-240,Wed Apr 04 07:13:53 +0000 2012
121,Building,40.60231762,-73.99340485,-240,Wed Apr 04 07:15:30 +0000 2012
335,Train Station,40.66263818,-73.90887022,-240,Wed Apr 04 07:16:02 +0000 2012
983,Bar,40.777423,-73.948947,-240,Wed Apr 04 07:20:52 +0000 2012
121,Coffee Shop,40.60456355,-73.99252107,-240,Wed Apr 04 07:21:24 +0000 2012
121,Home (private),40.60259049,-73.98887973,-240,Wed Apr 04 07:21:36 +0000 2012
877,Home (private),40.61249562,-73.98887973,-240,Wed Apr 04 07:21:40 +0000 2012
121,Home (private),40.60259049,-73.98887973,-240,Wed Apr 04 07:21:48 +0000 2012
121,Other Great Outdoors,40.604532,-73.992438,-240,Wed Apr 04 07:22:00 +0000 2012
770,Home (private),40.87719935,-73.83602511,-240,Wed Apr 04 07:25:24 +0000 2012
335,Home (private),40.6601875,-73.9065883,-240,Wed Apr 04 07:26:39 +0000 2012
335,Home (private),40.6601875,-73.9065883,-240,Wed Apr 04 07:26:50 +0000 2012
582,Office,40.59832266,-74.08229017,-240,Wed Apr 04 07:32:44 +0000 2012
990,Airport,40.64895636,-73.78329584,-240,Wed Apr 04 07:32:49 +0000 2012
582,Beach,40.59029693,-74.06643391,-240,Wed Apr 04 07:40:19 +0000 2012
829,Home (private),40.68262247,-73.71836391,-240,Wed Apr 04 07:42:57 +0000 2012
829,Home (private),40.69590149,-73.74190168,-240,Wed Apr 04 07:45:33 +0000 2012
404,Home (private),40.73569746,-73.81249842,-240,Wed Apr 04 07:48:19 +0000 2012
582,Airport,40.68649588,-74.18251991,-240,Wed Apr 04 08:03:43 +0000 2012
593,Diner,40.76443027,-73.987953,-240,Wed Apr 04 08:14:26 +0000 2012
784,Residential Building (Apartment / Condo),40.58469545,-73.93245452,-240,Wed Apr 04 08:20:33 +0000 2012
593,Road,40.76117086,-74.01128769,-240,Wed Apr 04 08:22:34 +0000 2012
419,Road,40.77748265,-74.05815125,-240,Wed Apr 04 08:28:18 +0000 2012
419,Post Office,40.78143609,-74.05677403,-240,Wed Apr 04 08:28:38 +0000 2012
990,Airport,40.64945258,-73.78220558,-240,Wed Apr 04 09:09:10 +0000 2012
1074,Train Station,40.74758209,-74.17188764,-240,Wed Apr 04 09:24:50 +0000 2012
902,Gym / Fitness Center,40.94709963,-74.072561,-240,Wed Apr 04 09:27:12 +0000 2012
53,Gym / Fitness Center,40.88895222,-74.10265815,-240,Wed Apr 04 09:28:45 +0000 2012
984,Gym / Fitness Center,40.74621884,-73.98151936,-240,Wed Apr 04 09:30:00 +0000 2012
343,Airport,40.773839,-73.87122,-240,Wed Apr 04 09:39:50 +0000 2012
965,Sandwich Place,40.75187358,-73.97408009,-240,Wed Apr 04 09:42:52 +0000 2012
1074,Train Station,40.7507948,-73.99357639,-240,Wed Apr 04 09:45:06 +0000 2012
