id,venue_id,venue_category_id,venue_category_name,lat,lng,time,zone
1033,4b873411f964a52035b631e3,4bf58dd8d48988d103941735,Home (private),40.79216876,-74.00063278,-240,Wed Apr 04 03:48:14 +0000 2012
584,4ba8b4fdf964a5209ee839e3,4bf58dd8d48988d1eb931735,Airport,40.670769,-74.18085153,-240,Wed Apr 04 03:50:28 +0000 2012
584,4bbe2867eeca9521b8174df1,4c38df4de52ce0d596b336e1,Parking,40.67274111,-74.18081713,-240,Wed Apr 04 03:50:40 +0000 2012
871,4c0b32d37e3fc928650bf582,4f2a25ac4b909258e854f55f,Neighborhood,40.77352188,-73.9567852,-240,Wed Apr 04 03:51:00 +0000 2012
287,4e2ce53dd22d3f83c89eb007,4bf58dd8d48988d103941735,Home (private),40.77582899,-74.23554036,-240,Wed Apr 04 03:51:47 +0000 2012
44,4ba257e3f964a52038ef37e3,4bf58dd8d48988d104941735,Medical Center,40.78514256,-74.17647257,-240,Wed Apr 04 03:53:26 +0000 2012
952,4f595545e4b081a30ea1f6b7,4bf58dd8d48988d103941735,Home (private),40.77688363,-73.82426211,-240,Wed Apr 04 03:54:52 +0000 2012
320,4d7e2c1395c1a1433802ccf2,4bf58dd8d48988d174941735,Office,40.70605794,-74.00592084,-240,Wed Apr 04 03:55:16 +0000 2012
1013,3fd66200f964a52093ea1ee3,4bf58dd8d48988d156941735,Malaysian Restaurant,40.71920938,-73.99687108,-240,Wed Apr 04 03:56:54 +0000 2012
996,4ee92eff2c5bbde217087aa0,4bf58dd8d48988d103941735,Home (private),40.83676329,-74.17684116,-240,Wed Apr 04 03:59:22 +0000 2012
837,4c041246187ec928218bb67b,4bf58dd8d48988d10a951735,Bank,40.63535795,-74.00508877,-240,Wed Apr 04 04:00:00 +0000 2012
837,4ad139f1f964a52092dd20e3,4bf58dd8d48988d120941735,Bar,40.63357692,-74.00645452,-240,Wed Apr 04 04:03:31 +0000 2012
458,4f22f0f74fc6336aa218efc0,4bf58dd8d48988d110941735,Italian Restaurant,40.67310342,-73.96270752,-240,Wed Apr 04 04:04:10 +0000 2012
943,4c6549a9f07e2d7f48729150,4bf58dd8d48988d1cb941735,Food Truck,40.713437,-74.01143954,-240,Wed Apr 04 04:04:29 +0000 2012
404,4ed255c1d3e3521ce7f4f66a,4bf58dd8d48988d103941735,Home (private),40.73569746,-73.81249842,-240,Wed Apr 04 04:05:09 +0000 2012
121,4c65c855e2ee9c746794312f,4bf58dd8d48988d1fd931735,Subway,40.60790819,-74.00176042,-240,Wed Apr 04 04:06:30 +0000 2012
121,4e4d86d352b1e05e59ef9b38,4bf58dd8d48988d122951735,Electronics Store,40.60557147,-73.99976912,-240,Wed Apr 04 04:06:48 +0000 2012
34,40da1980f964a5206c011fe3,4bf58dd8d48988d147941735,Diner,40.77062934,-73.91698122,-240,Wed Apr 04 04:07:33 +0000 2012
318,4d69f050de28224b66164abe,4bf58dd8d48988d119941735,Bar,40.72789008,-73.99897144,-240,Wed Apr 04 04:08:37 +0000 2012
65,4cc24bac4fcfbfb79547bd24,4bf58dd8d48988d103941735,Home (private),40.76597116,-74.16509908,-240,Wed Apr 04 04:08:40 +0000 2012
105,4cde4467c4f6a35de3f4c86c,4bf58dd8d48988d103941735,Home (private),40.92039063,-74.00063278,-240,Wed Apr 04 04:10:02 +0000 2012
248,4ace6c89f964a52078d020e3,4bf58dd8d48988d1ed931735,Airport,40.773839,-73.87122,-240,Wed Apr 04 04:11:34 +0000 2012
403,4840fe6bf964a52030501fe3,4bf58dd8d48988d1fe931735,Bus Station,40.7572213,-73.99154663,-240,Wed Apr 04 04:11:53 +0000 2012
706,4c294bacce3fc928059b6e88,4bf58dd8d48988d17f941735,Movie Theater,40.70266876,-73.80023139,-240,Wed Apr 04 04:12:13 +0000 2012
706,4bccaa77511f9521086ab3c7,4bf58dd8d48988d126941735,Government Building,40.70303448,-73.80135157,-240,Wed Apr 04 04:12:42 +0000 2012
706,4bef51155e7b9c743b26b58d,4bf58dd8d48988d1f6941735,Department Store,40.70423611,-73.79380892,-240,Wed Apr 04 04:13:44 +0000 2012
706,4c1e31d5fcf8c9b61ad6ac0b,4bf58dd8d48988d16a941735,Bakery,40.70439311,-73.79307359,-240,Wed Apr 04 04:14:07 +0000 2012
706,4c59a8bfb05c1b8d1f50d6b1,4d4ae6fc7a7b7dea34424761,Fried Chicken Joint,40.70239646,-73.79117783,-240,Wed Apr 04 04:15:27 +0000 2012
947,4f0226b200395214c70f902d,4bf58dd8d48988d103941735,Home (private),40.67343128,-73.93010371,-240,Wed Apr 04 04:17:39 +0000 2012
458,4ece0345e5faa5ec00155e84,4d954b06a243a5684965b473,Residential Building (Apartment / Condo),40.6956097,-73.97259943,-240,Wed Apr 04 04:18:30 +0000 2012
185,4d3e1b47557d6dcb4c484b44,4bf58dd8d48988d1f9931735,Road,40.96535005,-74.06280287,-240,Wed Apr 04 04:18:40 +0000 2012
882,4d3a4a2a0edc5941330c8eec,4bf58dd8d48988d161941735,Other Great Outdoors,40.77043434,-73.80838394,-240,Wed Apr 04 04:19:42 +0000 2012
882,4ba514f7f964a52069da38e3,4bf58dd8d48988d161941735,Other Great Outdoors,40.75938302,-73.7587738,-240,Wed Apr 04 04:20:24 +0000 2012
629,4a3020d2f964a52023991fe3,4bf58dd8d48988d11b941735,Bar,40.744962,-73.984296,-240,Wed Apr 04 04:21:08 +0000 2012
281,4b9efd61f964a520b00e37e3,4bf58dd8d48988d113951735,Gas Station / Garage,40.74553378,-74.16464567,-240,Wed Apr 04 04:21:26 +0000 2012
882,4ea31c6cf5b9efc001ba0edd,4bf58dd8d48988d161941735,Other Great Outdoors,40.94020292,-74.12499098,-240,Wed Apr 04 04:21:38 +0000 2012
990,4c2cdf2d8ef52d7fed9933ba,4bf58dd8d48988d1fa931735,Hotel,40.75850534,-73.98914337,540,Wed Apr 04 04:21:42 +0000 2012
868,3fd66200f964a5201be41ee3,4bf58dd8d48988d118941735,Bar,40.7192381,-73.9855884,-240,Wed Apr 04 04:23:42 +0000 2012
768,4b6f174bf964a5204cdc2ce3,4bf58dd8d48988d16e941735,Fast Food Restaurant,40.73995528,-74.03021594,-240,Wed Apr 04 04:25:02 +0000 2012
1032,4f4c8043e4b0393385cf7b81,4d954b06a243a5684965b473,Residential Building (Apartment / Condo),40.875788,-74.065925,-240,Wed Apr 04 04:25:25 +0000 2012
649,3fd66200f964a5201be41ee3,4bf58dd8d48988d118941735,Bar,40.7192381,-73.9855884,-240,Wed Apr 04 04:25:43 +0000 2012
706,4bbfcfd3461576b0d4487932,4bf58dd8d48988d1df931735,BBQ Joint,40.68083,-73.76331,-240,Wed Apr 04 04:26:25 +0000 2012
706,4cdf2eee94c3b60c9b4a6aea,4bf58dd8d48988d1ca941735,Pizza Place,40.679172,-73.759354,-240,Wed Apr 04 04:27:22 +0000 2012
839,4bc741afaf07a59399cb7e2d,4bf58dd8d48988d11e941735,Bar,40.81388152,-73.94479036,-240,Wed Apr 04 04:27:46 +0000 2012
706,4bc4aa3ab492d13a4e5baa60,4bf58dd8d48988d118951735,Food & Drink Shop,40.67917348,-73.75508308,-240,Wed Apr 04 04:27:48 +0000 2012
706,4bb50ba546d4a593de78c4c0,4bf58dd8d48988d10f951735,Drugstore / Pharmacy,40.67912093,-73.74992033,-240,Wed Apr 04 04:29:45 +0000 2012
540,4eb4ce184901cef9d84576f8,4bf58dd8d48988d103941735,Home (private),40.61848447,-73.75366953,-240,Wed Apr 04 04:29:49 +0000 2012
480,4e00c3177d8beaa1649d7a7e,4bf58dd8d48988d162941735,Other Great Outdoors,40.69206707,-73.73460676,-240,Wed Apr 04 04:30:39 +0000 2012
69,4c5cc7b485a1e21e00d35711,4bf58dd8d48988d103941735,Home (private),40.71616168,-73.88307006,-240,Wed Apr 04 04:30:56 +0000 2012
540,4ec7ef6a93ad41338d60c36a,4bf58dd8d48988d103941735,Home (private),40.61848447,-73.75366953,-240,Wed Apr 04 04:33:12 +0000 2012
540,4f4f883fe4b0e5248151646b,4bf58dd8d48988d103941735,Home (private),40.61848447,-73.75366953,-240,Wed Apr 04 04:33:45 +0000 2012
787,4eaa3e3d49015844896ef36e,4bf58dd8d48988d103941735,Home (private),40.62896454,-73.96537147,-240,Wed Apr 04 04:34:43 +0000 2012
706,4dd53375ae60a78cec67b104,4bf58dd8d48988d13b941735,School,40.67495826,-73.73607208,-240,Wed Apr 04 04:34:49 +0000 2012
706,4c4b48b3d2bf76b07cd7d084,4bf58dd8d48988d1de931735,Tattoo Parlor,40.67457911,-73.736631,-240,Wed Apr 04 04:35:22 +0000 2012
540,4f45cffce4b027982e20856c,4bf58dd8d48988d103941735,Home (private),40.61848447,-73.75366953,-240,Wed Apr 04 04:35:55 +0000 2012
403,4e1f5ee7b61c8ce9c7cc068a,4bf58dd8d48988d103941735,Home (private),40.76586902,-74.02413672,-240,Wed Apr 04 04:37:02 +0000 2012
230,4d69f050de28224b66164abe,4bf58dd8d48988d119941735,Bar,40.72789008,-73.99897144,-240,Wed Apr 04 04:38:21 +0000 2012
445,4b3a1855f964a520026125e3,4bf58dd8d48988d1fd931735,Subway,40.69147465,-73.98738384,-240,Wed Apr 04 04:40:33 +0000 2012
335,4acce300f964a520e2c920e3,4bf58dd8d48988d150941735,Spanish Restaurant,40.847687,-73.93797,-240,Wed Apr 04 04:40:35 +0000 2012
493,4f415bcae4b0f9f81a643cf4,4bf58dd8d48988d103941735,Home (private),40.86590418,-73.89482953,-240,Wed Apr 04 04:45:07 +0000 2012
768,4be498c7d4f7c9b6ed622420,4bf58dd8d48988d1c1941735,Mexican Restaurant,40.7694624,-74.04381387,-240,Wed Apr 04 04:46:00 +0000 2012
768,4be498c7d4f7c9b6ed622420,4bf58dd8d48988d1c1941735,Mexican Restaurant,40.7694624,-74.04381387,-240,Wed Apr 04 04:46:31 +0000 2012
108,4e796bd745dd919c6123540b,4bf58dd8d48988d103941735,Home (private),40.7114548,-73.98887973,-240,Wed Apr 04 04:47:03 +0000 2012
943,4abbe19ef964a520548520e3,4bf58dd8d48988d129951735,Train Station,40.73226701,-74.06304359,-240,Wed Apr 04 04:48:02 +0000 2012
70,4bad3de2f964a520233d3be3,4bf58dd8d48988d1fd931735,Subway,40.67692779,-73.89869928,-240,Wed Apr 04 04:48:16 +0000 2012
943,4de45622c65b7a3e21485ecf,4bf58dd8d48988d103941735,Home (private),40.73132217,-74.05938719,-240,Wed Apr 04 04:50:39 +0000 2012
293,4c97edbdf419a09395806b88,4f2a25ac4b909258e854f55f,Neighborhood,40.6501689,-73.94957542,-240,Wed Apr 04 04:53:06 +0000 2012
293,4d5bedbb5d153704613a6ce7,4bf58dd8d48988d162941735,Other Great Outdoors,40.71430985,-73.94939443,-240,Wed Apr 04 04:53:36 +0000 2012
413,4b6ca1dff964a5200a482ce3,4bf58dd8d48988d1df931735,BBQ Joint,40.728308,-73.984781,-240,Wed Apr 04 04:58:06 +0000 2012
17,4d432aab7fb05481b57a7279,4bf58dd8d48988d1f9931735,Road,40.7316703,-74.03958542,-240,Wed Apr 04 05:01:36 +0000 2012
470,4af74d44f964a520290822e3,4bf58dd8d48988d1df931735,BBQ Joint,40.81151906,-73.95027267,-240,Wed Apr 04 05:02:33 +0000 2012
439,4e741b50d1643f93b152e3ea,4bf58dd8d48988d103941735,Home (private),40.79012656,-73.8477874,-240,Wed Apr 04 05:03:31 +0000 2012
470,4eecef648231688f1dc74d0c,4bf58dd8d48988d1df931735,BBQ Joint,40.71565155,-74.00713166,-240,Wed Apr 04 05:03:47 +0000 2012
34,4f106a1de4b067f66e78b229,4bf58dd8d48988d103941735,Home (private),40.76723746,-73.89482953,-240,Wed Apr 04 05:04:35 +0000 2012
839,4c3768130a71c9b6e1c83ec9,4bf58dd8d48988d10a951735,Bank,40.8107437,-73.9521382,-240,Wed Apr 04 05:04:42 +0000 2012
225,4ce787870f196dcba2303fae,4bf58dd8d48988d103941735,Home (private),40.77519536,-73.81249842,-240,Wed Apr 04 05:06:51 +0000 2012
225,4b79cb4af964a5207a122fe3,4bf58dd8d48988d162941735,Other Great Outdoors,40.77943655,-73.80902767,-240,Wed Apr 04 05:07:05 +0000 2012
225,4f53fd86e4b0ef96732f7351,4f2a23984b9023bd5841ed2c,Moving Target,40.775682,-73.810959,-240,Wed Apr 04 05:07:27 +0000 2012
293,4e6eab51d1647b1137a3a2d0,4bf58dd8d48988d12b951735,Bus Station,40.70416775,-73.948189,-240,Wed Apr 04 05:08:28 +0000 2012
768,4de94ed6b0fbcb7c9ada3448,4bf58dd8d48988d1f9931735,Road,40.76159667,-74.04429007,-240,Wed Apr 04 05:08:39 +0000 2012
248,4da7cf1981541df437af6cf7,4bf58dd8d48988d121941735,Bar,40.68193081,-73.94995123,-240,Wed Apr 04 05:09:52 +0000 2012
768,4dab754b43a112819710e6c7,4bf58dd8d48988d1f9931735,Road,40.76165063,-74.04438427,-240,Wed Apr 04 05:10:37 +0000 2012
894,4ea7a071d3e33e1d4f06cd61,4bf58dd8d48988d103941735,Home (private),40.6618636,-73.91834636,-240,Wed Apr 04 05:11:16 +0000 2012
768,4c09c7256071a593519dde32,4bf58dd8d48988d1e0931735,Coffee Shop,40.75876269,-74.04428433,-240,Wed Apr 04 05:11:34 +0000 2012
802,4f3287b8e4b0f6064c42542e,4bf58dd8d48988d103941735,Home (private),40.61416155,-74.00063278,-240,Wed Apr 04 05:12:20 +0000 2012
120,4bb52e252ea19521bd20aa2f,4bf58dd8d48988d1fd931735,Subway,40.6352385,-73.96287918,-240,Wed Apr 04 05:12:58 +0000 2012
120,4f0a4ea7e4b033211b9d7660,4bf58dd8d48988d164941735,Plaza,40.63578842,-73.96276851,-240,Wed Apr 04 05:13:19 +0000 2012
678,4c3b626762f1c9287d6f8f53,4bf58dd8d48988d103941735,Home (private),40.84817643,-74.04763776,-240,Wed Apr 04 05:13:27 +0000 2012
120,4d3b9fca84d46ea879d0f65c,4bf58dd8d48988d103941735,Home (private),40.63719415,-73.95361626,-240,Wed Apr 04 05:14:04 +0000 2012
839,4c3768130a71c9b6e1c83ec9,4bf58dd8d48988d10a951735,Bank,40.8107437,-73.9521382,-240,Wed Apr 04 05:14:29 +0000 2012
983,4c87e78a6f14a093feedab10,4bf58dd8d48988d119951735,Food & Drink Shop,40.70592212,-74.00962212,-240,Wed Apr 04 05:15:15 +0000 2012
227,4e3cc23545dd68e32730f6ba,4bf58dd8d48988d124941735,Office,40.84011376,-74.13597286,-240,Wed Apr 04 05:17:13 +0000 2012
516,4b1d4d9bf964a520780e24e3,4bf58dd8d48988d103941735,Home (private),40.72143496,-74.05938719,-240,Wed Apr 04 05:17:18 +0000 2012
470,4baa441ff964a5201f593ae3,4bf58dd8d48988d1cb941735,Food Truck,40.75795272,-73.82915497,-240,Wed Apr 04 05:18:00 +0000 2012
526,4f1a764be4b044fd34814e98,4bf58dd8d48988d103941735,Home (private),40.73944139,-73.97712596,-240,Wed Apr 04 05:21:53 +0000 2012
882,4a7f0ef6f964a5209df21fe3,4bf58dd8d48988d161941735,Other Great Outdoors,40.769953,-73.955307,-240,Wed Apr 04 05:21:57 +0000 2012
882,4c04104458dad13aeb344897,4bf58dd8d48988d165941735,Scenic Lookout,40.78272677,-73.94368529,-240,Wed Apr 04 05:22:27 +0000 2012
883,4b5ca9dcf964a520f83c29e3,4bf58dd8d48988d1fd931735,Subway,40.69783673,-73.92736598,-240,Wed Apr 04 05:22:35 +0000 2012
882,4bae68ecf964a5208dae3be3,4bf58dd8d48988d161941735,Other Great Outdoors,40.77371687,-73.96699905,-240,Wed Apr 04 05:22:54 +0000 2012
882,4d0936517b30a1cd29baa3cc,4bf58dd8d48988d161941735,Other Great Outdoors,40.66095994,-74.04989533,-240,Wed Apr 04 05:23:46 +0000 2012
398,4dd88b69c65bee535acf48ba,4bf58dd8d48988d11f941735,Bar,40.77463249,-73.81514842,-240,Wed Apr 04 05:26:05 +0000 2012
629,3fd66200f964a5205de41ee3,4bf58dd8d48988d10c941735,French Restaurant,40.73821644,-73.98784958,-240,Wed Apr 04 05:30:37 +0000 2012
983,4d4cad0ea9086ea8d5537485,4bf58dd8d48988d119951735,Food & Drink Shop,40.70211111,-73.986679,-240,Wed Apr 04 05:33:28 +0000 2012
413,427c0500f964a5209a211fe3,4bf58dd8d48988d118941735,Bar,40.71643185,-73.96150576,-240,Wed Apr 04 05:35:05 +0000 2012
498,4f2bb40fe4b0571e1cccb3b6,4bf58dd8d48988d103941735,Home (private),40.59424065,-73.93010371,-240,Wed Apr 04 05:35:33 +0000 2012
50,4e84037c4690c0a782e31318,4bf58dd8d48988d118941735,Bar,40.74362157,-73.89989083,-240,Wed Apr 04 05:36:03 +0000 2012
509,4ad04456f964a520c7d720e3,4bf58dd8d48988d1d8941735,Bar,40.760871,-73.990166,-240,Wed Apr 04 05:44:15 +0000 2012
470,4f4973f2e4b05ebee0868799,4bf58dd8d48988d1df931735,BBQ Joint,40.75423944,-73.99941332,-240,Wed Apr 04 05:47:12 +0000 2012
645,4ad00245f964a52045d720e3,4bf58dd8d48988d10f951735,Drugstore / Pharmacy,40.73680709,-74.03088725,-240,Wed Apr 04 05:47:35 +0000 2012
445,4b3a8e5df964a520d86925e3,4bf58dd8d48988d1fd931735,Subway,40.82650767,-73.95039082,-240,Wed Apr 04 05:51:03 +0000 2012
983,4ae21adef964a520c48a21e3,4bf58dd8d48988d119951735,Food & Drink Shop,40.78033484,-73.9813644,-240,Wed Apr 04 05:57:27 +0000 2012
50,4f2f0978e4b062ad2cbad00d,4bf58dd8d48988d1d4941735,Bar,40.61479771,-74.15771117,-240,Wed Apr 04 05:58:11 +0000 2012
50,4e651be8483bd9a975779ab4,4bf58dd8d48988d165941735,Scenic Lookout,40.6162731,-74.15890954,-240,Wed Apr 04 05:58:28 +0000 2012
882,4a229fa8f964a520797d1fe3,4bf58dd8d48988d161941735,Other Great Outdoors,40.78447336,-73.96120548,-240,Wed Apr 04 06:01:23 +0000 2012
882,4e4a815262847afcaf16aeb0,4bf58dd8d48988d161941735,Other Great Outdoors,40.67383576,-73.97026062,-240,Wed Apr 04 06:01:43 +0000 2012
882,4dcc652e52b18f1ce69f22ef,4bf58dd8d48988d1f9931735,Road,40.7632163,-73.9700349,-240,Wed Apr 04 06:02:14 +0000 2012
882,49e4a769f964a52015631fe3,4bf58dd8d48988d1e2941735,Beach,40.57334844,-73.98030281,-240,Wed Apr 04 06:03:19 +0000 2012
882,4c59953704f9be9a67a0ef60,4bf58dd8d48988d1e2941735,Beach,40.59430044,-73.92694342,-240,Wed Apr 04 06:03:45 +0000 2012
445,4ddb05fb8877102e8a85cc02,4bf58dd8d48988d146941735,Deli / Bodega,40.82723115,-73.9456059,-240,Wed Apr 04 06:06:23 +0000 2012
445,4db99e916a2334682dac5e74,4bf58dd8d48988d146941735,Deli / Bodega,40.82733296,-73.9456346,-240,Wed Apr 04 06:09:19 +0000 2012
316,4c748875db52b1f7188576dc,4bf58dd8d48988d103941735,Home (private),40.66700011,-74.23554036,-240,Wed Apr 04 06:11:10 +0000 2012
861,4df2c095d22d8c5470dba3ae,4bf58dd8d48988d103941735,Home (private),40.80713952,-74.17684116,-240,Wed Apr 04 06:12:55 +0000 2012
445,4e80010cf9f4c8c37f4c9ae7,4bf58dd8d48988d1e1931735,Arcade,40.82763613,-73.94684494,-240,Wed Apr 04 06:13:09 +0000 2012
983,4b9c9c6af964a520b27236e3,4bf58dd8d48988d147941735,Diner,40.87789014,-73.90588498,-240,Wed Apr 04 06:14:32 +0000 2012
445,4ba8805ef964a52091dd39e3,4bf58dd8d48988d146941735,Deli / Bodega,40.82677243,-73.9460766,-240,Wed Apr 04 06:19:41 +0000 2012
801,4be99f18a9900f478f8b1540,4bf58dd8d48988d146941735,Deli / Bodega,40.7127777,-73.7825931,-240,Wed Apr 04 06:21:30 +0000 2012
990,4bc19d1e920eb71359fe1a2c,4bf58dd8d48988d1fa931735,Hotel,40.75215522,-73.99148807,-240,Wed Apr 04 06:25:49 +0000 2012
597,4c1a30cd834e2d7f18782b80,4bf58dd8d48988d16e941735,Fast Food Restaurant,40.73163092,-74.06486293,-240,Wed Apr 04 06:29:59 +0000 2012
689,4a0c2e7bf964a52014751fe3,4bf58dd8d48988d1fa931735,Hotel,40.76224487,-73.97928718,-240,Wed Apr 04 06:30:08 +0000 2012
983,4c190682fe5a76b0c9ee0215,4bf58dd8d48988d147941735,Diner,40.84000495,-73.91633411,-240,Wed Apr 04 06:31:27 +0000 2012
948,4e59832fd4c0ba8c119fe68b,4bf58dd8d48988d103941735,Home (private),40.72800078,-74.0358876,-240,Wed Apr 04 06:33:20 +0000 2012
768,4f3370e6e4b0de3f8581757d,4bf58dd8d48988d161941735,Other Great Outdoors,40.80227785,-73.99948597,-240,Wed Apr 04 06:36:27 +0000 2012
445,4ed7215c4901772cdf8a47ba,4bf58dd8d48988d17f941735,Movie Theater,40.82728397,-73.94556199,-240,Wed Apr 04 06:36:39 +0000 2012
768,4ea237b0f7909c68de07935c,4c38df4de52ce0d596b336e1,Parking,40.80331738,-74.00635242,-240,Wed Apr 04 06:36:48 +0000 2012
458,4a2aebabf964a5206e961fe3,4bf58dd8d48988d146941735,Deli / Bodega,40.693233,-73.971806,-240,Wed Apr 04 06:38:35 +0000 2012
238,4f5c6f21e4b008b1573b6408,4bf58dd8d48988d103941735,Home (private),40.67175647,-73.91834636,-240,Wed Apr 04 06:40:19 +0000 2012
458,4c37a2be2c8020a1d6658900,4bf58dd8d48988d113951735,Gas Station / Garage,40.68377534,-73.96766446,-240,Wed Apr 04 06:41:57 +0000 2012
335,4b74f496f964a52047f92de3,4bf58dd8d48988d1fd931735,Subway,40.68059294,-73.95582882,-240,Wed Apr 04 06:42:04 +0000 2012
983,4e4e4bb9bd4101d0d7a714cf,4bf58dd8d48988d1d3941735,Vegetarian / Vegan Restaurant,40.77722401,-73.94946497,-240,Wed Apr 04 06:42:29 +0000 2012
184,4eebf2a48231688f1ca181db,4bf58dd8d48988d103941735,Home (private),40.70310011,-73.93010371,-240,Wed Apr 04 06:44:21 +0000 2012
458,49eb98b1f964a520fa661fe3,4bf58dd8d48988d1e0931735,Coffee Shop,40.6798674,-73.96423214,-240,Wed Apr 04 06:46:18 +0000 2012
702,4e71561b7d8b53db1bc11bce,4bf58dd8d48988d103941735,Home (private),40.57912418,-73.82426211,-240,Wed Apr 04 06:55:53 +0000 2012
458,4d3faf69aae1b1f70d1680f5,4bf58dd8d48988d14f941735,Southern / Soul Food Restaurant,40.65612312,-73.91497345,-240,Wed Apr 04 06:55:57 +0000 2012
983,4b02f734f964a520814b22e3,4bf58dd8d48988d1d3941735,Vegetarian / Vegan Restaurant,40.7475513,-73.98114057,-240,Wed Apr 04 06:56:44 +0000 2012
768,4e79392ce4cdb158f1cf4b75,4bf58dd8d48988d103941735,Home (private),40.80204208,-74.00063278,-240,Wed Apr 04 07:00:29 +0000 2012
983,4c0eb436336220a147a4cc77,4bf58dd8d48988d1d3941735,Vegetarian / Vegan Restaurant,40.78865713,-73.97767406,-240,Wed Apr 04 07:08:25 +0000 2012
881,3fd66200f964a52060e81ee3,4bf58dd8d48988d116941735,Bar,40.79884088,-73.96306124,-240,Wed Apr 04 07:08:46 +0000 2012
682,4e1e4ad845dd3be9c473415d,4d954b06a243a5684965b473,Residential Building (Apartment / Condo),40.7722145,-73.95037025,-240,Wed Apr 04 07:09:26 +0000 2012
752,4b71f6d2f964a52012672de3,4bf58dd8d48988d1a3941735,College Academic Building,40.86677098,-74.20047998,-240,Wed Apr 04 07:12:37 +0000 2012
181,4b50e721f964a520db3727e3,4bf58dd8d48988d1fd931735,Subway,40.68991272,-73.98150444,-240,Wed Apr 04 07:13:00 +0000 2012
335,4df2f04dd4c01ff6b2eaca87,4bf58dd8d48988d162941735,Other Great Outdoors,40.66421142,-73.91474955,-240,Wed Apr 04 07:13:26 +0000 2012
335,4b93d226f964a520625334e3,4bf58dd8d48988d129951735,Train Station,40.66479595,-73.92295351,-240,Wed Apr 04 07:13:53 +0000 2012
121,4c5d99b594fd0f475fd6cb45,4bf58dd8d48988d130941735,Building,40.60231762,-73.99340485,-240,Wed Apr 04 07:15:30 +0000 2012
335,4b61a925f964a520231c2ae3,4bf58dd8d48988d12a951735,Train Station,40.66263818,-73.90887022,-240,Wed Apr 04 07:16:02 +0000 2012
983,4aaaf5cdf964a520475820e3,4bf58dd8d48988d11b941735,Bar,40.777423,-73.948947,-240,Wed Apr 04 07:20:52 +0000 2012
121,4ba8f79df964a520bdfe39e3,4bf58dd8d48988d1e0931735,Coffee Shop,40.60456355,-73.99252107,-240,Wed Apr 04 07:21:24 +0000 2012
121,4d840239f1e56ea802cf6c8a,4bf58dd8d48988d103941735,Home (private),40.60259049,-73.98887973,-240,Wed Apr 04 07:21:36 +0000 2012
877,4f36b52de4b02a70e07ad7c5,4bf58dd8d48988d103941735,Home (private),40.61249562,-73.98887973,-240,Wed Apr 04 07:21:40 +0000 2012
121,4ea7a5e2775bfe4802f96862,4bf58dd8d48988d103941735,Home (private),40.60259049,-73.98887973,-240,Wed Apr 04 07:21:48 +0000 2012
121,4eab69569adfbd5e5d88ebbe,4bf58dd8d48988d1e5941735,Other Great Outdoors,40.604532,-73.992438,-240,Wed Apr 04 07:22:00 +0000 2012
770,4f4bfd23e4b0705904c82323,4bf58dd8d48988d103941735,Home (private),40.87719935,-73.83602511,-240,Wed Apr 04 07:25:24 +0000 2012
335,4edca47446907c1b45463ea5,4bf58dd8d48988d103941735,Home (private),40.6601875,-73.9065883,-240,Wed Apr 04 07:26:39 +0000 2012
335,4ed2ceed61af476c0b7c346d,4bf58dd8d48988d103941735,Home (private),40.6601875,-73.9065883,-240,Wed Apr 04 07:26:50 +0000 2012
582,4f1244e7e4b0958ec2290fce,4bf58dd8d48988d125941735,Office,40.59832266,-74.08229017,-240,Wed Apr 04 07:32:44 +0000 2012
990,4cf69ac1c020b60c51192175,4bf58dd8d48988d1eb931735,Airport,40.64895636,-73.78329584,-240,Wed Apr 04 07:32:49 +0000 2012
582,4bc9c4ea937ca593fa40a692,4bf58dd8d48988d1e2941735,Beach,40.59029693,-74.06643391,-240,Wed Apr 04 07:40:19 +0000 2012
829,4e7ac02b7d8b199a903a65ef,4bf58dd8d48988d103941735,Home (private),40.68262247,-73.71836391,-240,Wed Apr 04 07:42:57 +0000 2012
829,4e27ba24e4cd6c6cb3400162,4bf58dd8d48988d103941735,Home (private),40.69590149,-73.74190168,-240,Wed Apr 04 07:45:33 +0000 2012
404,4e69aae8d4c01ce0173b3be4,4bf58dd8d48988d103941735,Home (private),40.73569746,-73.81249842,-240,Wed Apr 04 07:48:19 +0000 2012
582,4b8baecef964a520d8a632e3,4bf58dd8d48988d1eb931735,Airport,40.68649588,-74.18251991,-240,Wed Apr 04 08:03:43 +0000 2012
593,4aab7319f964a520935920e3,4bf58dd8d48988d147941735,Diner,40.76443027,-73.987953,-240,Wed Apr 04 08:14:26 +0000 2012
784,4f5b68a4e4b03a6a1160fbbb,4d954b06a243a5684965b473,Residential Building (Apartment / Condo),40.58469545,-73.93245452,-240,Wed Apr 04 08:20:33 +0000 2012
593,4a4821f5f964a52095aa1fe3,4bf58dd8d48988d1f9931735,Road,40.76117086,-74.01128769,-240,Wed Apr 04 08:22:34 +0000 2012
419,4c3884bb18e72d7f606a18f5,4bf58dd8d48988d1f9931735,Road,40.77748265,-74.05815125,-240,Wed Apr 04 08:28:18 +0000 2012
419,4bc3ba974cdfc9b634d39721,4bf58dd8d48988d172941735,Post Office,40.78143609,-74.05677403,-240,Wed Apr 04 08:28:38 +0000 2012
